date,county,rooms,rooms_occupied,trailers_requested,trailers_delivered,donated_trailers_delivered
7/6/2020,Santa Cruz County,149,133,35,0,12
7/6/2020,Shasta County,39,39,0,0,0
7/6/2020,Sierra County,0,0,0,0,0
7/6/2020,Siskiyou County,1,1,6,6,0
7/6/2020,Solano County,200,136,0,0,0
7/6/2020,Sonoma County,170,139,0,0,0
7/6/2020,Stanislaus County,137,114,0,0,0
7/6/2020,Sutter County,21,21,5,5,0
7/6/2020,Tehama County,0,0,5,5,0
7/6/2020,Trinity County,10,0,0,0,0
7/6/2020,Tulare County,113,64,0,0,0
7/6/2020,Tuolumne County,50,34,0,0,0
7/6/2020,Ventura County,388,114,0,0,0
7/6/2020,Yolo County,207,97,0,0,0
7/6/2020,Yuba County,12,9,5,5,0
7/6/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/6/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/7/2020,Alameda County,652,483,91,91,0
7/7/2020,Alpine County,0,0,0,0,0
7/7/2020,Amador County,0,0,0,0,0
7/7/2020,Butte County,128,128,0,0,0
7/7/2020,Calaveras County,30,26,0,0,0
7/7/2020,Colusa County,0,0,0,0,0
7/7/2020,Contra Costa County,566,444,0,0,0
7/7/2020,Del Norte County,29,29,0,0,0
7/7/2020,El Dorado County,46,39,0,0,0
7/7/2020,Fresno County,305,250,28,28,0
7/7/2020,Glenn County,0,0,0,0,0
7/7/2020,Humboldt County,74,55,15,7,0
7/7/2020,Imperial County,126,118,37,10,0
7/7/2020,Inyo County,10,1,0,0,0
7/7/2020,Kern County,24,24,15,15,0
7/7/2020,Kings County,43,40,0,0,0
7/7/2020,Lake County,0,0,0,0,0
7/7/2020,Lassen County,9,9,0,0,0
7/7/2020,Los Angeles County,4320,3443,651,651,0
7/7/2020,Madera County ,17,17,0,0,0
7/7/2020,Marin County ,197,120,44,7,0
7/7/2020,Mariposa County,44,5,0,0,0
7/7/2020,Mendocino County,91,54,0,0,0
7/7/2020,Merced County,112,48,0,0,0
7/7/2020,Modoc County,2,1,0,0,0
7/7/2020,Mono County,5,0,0,0,0
7/7/2020,Monterey County,108,102,108,15,8
7/7/2020,Napa County ,95,69,18,12,0
7/7/2020,Nevada County ,70,10,0,0,0
7/7/2020,Orange County,666,516,78,78,0
7/7/2020,Placer County,74,46,12,12,0
7/7/2020,Plumas County,6,6,0,0,0
7/7/2020,Riverside County,356,356,15,15,0
7/7/2020,Sacramento County,525,492,63,63,0
7/7/2020,San Benito County,97,84,3,3,0
7/7/2020,San Bernardino��Co,50,37,20,0,20
7/7/2020,San Diego County,1606,236,44,44,0
7/7/2020,San Francisco,2407,1860,91,91,0
7/7/2020,San Joaquin County,73,66,8,8,0
7/7/2020,San Luis Obispo County,155,0,14,14,0
7/7/2020,San Mateo County,165,165,0,0,0
7/7/2020,Santa Barbara County,128,111,0,0,0
7/7/2020,Santa Clara County,674,456,105,105,0
7/7/2020,Santa Cruz County,149,133,35,0,12
7/7/2020,Shasta County,97,97,0,0,0
7/7/2020,Sierra County,0,0,0,0,0
7/7/2020,Siskiyou County,1,1,6,6,0
7/7/2020,Solano County,200,136,0,0,0
7/7/2020,Sonoma County,170,139,0,0,0
7/7/2020,Stanislaus County,134,111,0,0,0
7/7/2020,Sutter County,21,21,5,5,0
7/7/2020,Tehama County,0,0,5,5,0
7/7/2020,Trinity County,10,0,0,0,0
7/7/2020,Tulare County,113,64,0,0,0
7/7/2020,Tuolumne County,50,34,0,0,0
7/7/2020,Ventura County,388,114,0,0,0
7/7/2020,Yolo County,207,98,0,0,0
7/7/2020,Yuba County,12,9,5,5,0
7/7/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/7/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/8/2020,Alameda County,652,488,91,91,0
7/8/2020,Alpine County,0,0,0,0,0
7/8/2020,Amador County,0,0,0,0,0
7/8/2020,Butte County,128,128,0,0,0
7/8/2020,Calaveras County,30,26,0,0,0
7/8/2020,Colusa County,0,0,0,0,0
7/8/2020,Contra Costa County,566,443,0,0,0
7/8/2020,Del Norte County,28,28,0,0,0
7/8/2020,El Dorado County,46,38,0,0,0
7/8/2020,Fresno County,305,250,28,28,0
7/8/2020,Glenn County,0,0,0,0,0
7/8/2020,Humboldt County,74,55,15,7,0
7/8/2020,Imperial County,126,119,37,10,0
7/8/2020,Inyo County,10,1,0,0,0
7/8/2020,Kern County,24,24,15,15,0
7/8/2020,Kings County,43,41,0,0,0
7/8/2020,Lake County,0,0,0,0,0
7/8/2020,Lassen County,9,9,0,0,0
7/8/2020,Los Angeles County,4320,3437,651,651,0
7/8/2020,Madera County ,17,17,0,0,0
7/8/2020,Marin County ,197,119,44,7,0
7/8/2020,Mariposa County,44,5,0,0,0
7/8/2020,Mendocino County,91,54,0,0,0
7/8/2020,Merced County,112,48,0,0,0
7/8/2020,Modoc County,2,1,0,0,0
7/8/2020,Mono County,5,0,0,0,0
7/8/2020,Monterey County,108,102,108,15,8
7/8/2020,Napa County ,95,69,18,12,0
7/8/2020,Nevada County ,70,10,0,0,0
7/8/2020,Orange County,666,517,78,78,0
7/8/2020,Placer County,74,46,12,12,0
7/8/2020,Plumas County,6,6,0,0,0
7/8/2020,Riverside County,356,356,15,15,0
7/8/2020,Sacramento County,525,492,63,63,0
7/8/2020,San Benito County,97,81,3,3,0
7/8/2020,San Bernardino��Co,50,37,20,0,20
7/8/2020,San Diego County,1606,230,44,44,0
7/8/2020,San Francisco,2407,1876,91,91,0
7/8/2020,San Joaquin County,73,66,8,8,0
7/8/2020,San Luis Obispo County,155,0,14,14,0
7/8/2020,San Mateo County,164,164,0,0,0
7/8/2020,Santa Barbara County,139,108,0,0,0
7/8/2020,Santa Clara County,674,456,105,105,0
7/8/2020,Santa Cruz County,149,130,35,0,12
7/8/2020,Shasta County,97,97,0,0,0
7/8/2020,Sierra County,0,0,0,0,0
7/8/2020,Siskiyou County,1,1,6,6,0
7/8/2020,Solano County,200,136,0,0,0
7/8/2020,Sonoma County,170,139,0,0,0
7/8/2020,Stanislaus County,133,109,0,0,0
7/8/2020,Sutter County,21,21,5,5,0
7/8/2020,Tehama County,0,0,5,5,0
7/8/2020,Trinity County,10,0,0,0,0
7/8/2020,Tulare County,113,64,0,0,0
7/8/2020,Tuolumne County,50,34,0,0,0
7/8/2020,Ventura County,388,114,0,0,0
7/8/2020,Yolo County,207,106,0,0,0
7/8/2020,Yuba County,12,9,5,5,0
7/8/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/8/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/9/2020,Alameda County,652,492,91,91,0
7/9/2020,Alpine County,0,0,0,0,0
7/9/2020,Amador County,0,0,0,0,0
7/9/2020,Butte County,128,128,0,0,0
7/9/2020,Calaveras County,30,26,0,0,0
7/9/2020,Colusa County,0,0,0,0,0
7/9/2020,Contra Costa County,566,445,0,0,0
7/9/2020,Del Norte County,28,28,0,0,0
7/9/2020,El Dorado County,46,38,0,0,0
7/9/2020,Fresno County,305,250,28,28,0
7/9/2020,Glenn County,0,0,0,0,0
7/9/2020,Humboldt County,74,55,15,7,0
7/9/2020,Imperial County,126,118,37,10,0
7/9/2020,Inyo County,10,1,0,0,0
7/9/2020,Kern County,27,27,15,15,0
7/9/2020,Kings County,43,40,0,0,0
7/9/2020,Lake County,0,0,0,0,0
7/9/2020,Lassen County,9,9,0,0,0
7/9/2020,Los Angeles County,4320,3443,651,651,0
7/9/2020,Madera County ,17,17,0,0,0
7/9/2020,Marin County ,197,119,44,7,0
7/9/2020,Mariposa County,44,5,0,0,0
7/9/2020,Mendocino County,91,52,0,0,0
7/9/2020,Merced County,112,48,0,0,0
7/9/2020,Modoc County,2,1,0,0,0
7/9/2020,Mono County,5,0,0,0,0
7/9/2020,Monterey County,108,102,108,15,8
7/9/2020,Napa County ,101,70,18,12,0
7/9/2020,Nevada County ,70,10,0,0,0
7/9/2020,Orange County,666,519,78,78,0
7/9/2020,Placer County,74,44,12,12,0
7/9/2020,Plumas County,6,6,0,0,0
7/9/2020,Riverside County,354,354,15,15,0
7/9/2020,Sacramento County,525,492,63,63,0
7/9/2020,San Benito County,97,81,3,3,0
7/9/2020,San Bernardino��Co,50,37,20,0,20
7/9/2020,San Diego County,1606,229,44,44,0
7/9/2020,San Francisco,2407,1873,91,91,0
7/9/2020,San Joaquin County,73,66,8,8,0
7/9/2020,San Luis Obispo County,155,0,14,14,0
7/9/2020,San Mateo County,162,162,0,0,0
7/9/2020,Santa Barbara County,138,107,0,0,0
7/9/2020,Santa Clara County,674,456,105,105,0
7/9/2020,Santa Cruz County,149,129,35,0,12
7/9/2020,Shasta County,97,97,0,0,0
7/9/2020,Sierra County,0,0,0,0,0
7/9/2020,Siskiyou County,3,3,6,6,0
7/9/2020,Solano County,201,136,0,0,0
7/9/2020,Sonoma County,170,139,0,0,0
7/9/2020,Stanislaus County,131,107,0,0,0
7/9/2020,Sutter County,21,21,5,5,0
7/9/2020,Tehama County,0,0,5,5,0
7/9/2020,Trinity County,10,0,0,0,0
7/9/2020,Tulare County,113,64,0,0,0
7/9/2020,Tuolumne County,50,34,0,0,0
7/9/2020,Ventura County,388,114,0,0,0
7/9/2020,Yolo County,207,108,0,0,0
7/9/2020,Yuba County,12,9,5,5,0
7/9/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/9/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/10/2020,Alameda County,652,495,91,91,0
7/10/2020,Alpine County,0,0,0,0,0
7/10/2020,Amador County,0,0,0,0,0
7/10/2020,Butte County,128,128,0,0,0
7/10/2020,Calaveras County,31,20,0,0,0
7/10/2020,Colusa County,0,0,0,0,0
7/10/2020,Contra Costa County,566,444,0,0,0
7/10/2020,Del Norte County,28,28,0,0,0
7/10/2020,El Dorado County,46,38,0,0,0
7/10/2020,Fresno County,305,250,28,28,0
7/10/2020,Glenn County,0,0,0,0,0
7/10/2020,Humboldt County,74,55,15,7,0
7/10/2020,Imperial County,126,118,37,10,0
7/10/2020,Inyo County,10,1,0,0,0
7/10/2020,Kern County,27,27,15,15,0
7/10/2020,Kings County,43,41,0,0,0
7/10/2020,Lake County,0,0,0,0,0
7/10/2020,Lassen County,9,9,0,0,0
7/10/2020,Los Angeles County,4320,3467,651,651,0
7/10/2020,Madera County ,17,17,0,0,0
7/10/2020,Marin County ,197,122,44,7,0
7/10/2020,Mariposa County,44,7,0,0,0
7/10/2020,Mendocino County,91,52,0,0,0
7/10/2020,Merced County,112,48,0,0,0
7/10/2020,Modoc County,2,1,0,0,0
7/10/2020,Mono County,5,0,0,0,0
7/10/2020,Monterey County,105,102,108,15,8
7/10/2020,Napa County ,101,70,18,12,0
7/10/2020,Nevada County ,70,10,0,0,0
7/10/2020,Orange County,666,520,78,78,0
7/10/2020,Placer County,74,47,12,12,0
7/10/2020,Plumas County,6,6,0,0,0
7/10/2020,Riverside County,350,350,15,15,0
7/10/2020,Sacramento County,525,492,63,63,0
7/10/2020,San Benito County,97,96,3,3,0
7/10/2020,San Bernardino��Co,50,37,20,0,20
7/10/2020,San Diego County,1606,231,44,44,0
7/10/2020,San Francisco,2407,1888,91,91,0
7/10/2020,San Joaquin County,73,65,8,8,0
7/10/2020,San Luis Obispo County,155,0,14,14,0
7/10/2020,San Mateo County,163,163,0,0,0
7/10/2020,Santa Barbara County,137,112,0,0,0
7/10/2020,Santa Clara County,674,456,105,105,0
7/10/2020,Santa Cruz County,149,129,35,0,12
7/10/2020,Shasta County,97,97,0,0,0
7/10/2020,Sierra County,0,0,0,0,0
7/10/2020,Siskiyou County,3,3,6,6,0
7/10/2020,Solano County,201,136,0,0,0
7/10/2020,Sonoma County,170,139,0,0,0
7/10/2020,Stanislaus County,131,105,0,0,0
7/10/2020,Sutter County,21,21,5,5,0
7/10/2020,Tehama County,0,0,5,5,0
7/10/2020,Trinity County,10,0,0,0,0
7/10/2020,Tulare County,113,64,0,0,0
7/10/2020,Tuolumne County,50,34,0,0,0
7/10/2020,Ventura County,271,124,0,0,0
7/10/2020,Yolo County,207,108,0,0,0
7/10/2020,Yuba County,12,9,5,5,0
7/10/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/10/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/13/2020,Alameda County,652,497,91,91,0
7/13/2020,Alpine County,0,0,0,0,0
7/13/2020,Amador County,0,0,0,0,0
7/13/2020,Butte County,128,128,0,0,0
7/13/2020,Calaveras County,31,20,0,0,0
7/13/2020,Colusa County,0,0,0,0,0
7/13/2020,Contra Costa County,566,447,0,0,0
7/13/2020,Del Norte County,28,28,0,0,0
7/13/2020,El Dorado County,46,38,0,0,0
7/13/2020,Fresno County,305,250,28,28,0
7/13/2020,Glenn County,0,0,0,0,0
7/13/2020,Humboldt County,74,52,15,7,0
7/13/2020,Imperial County,126,118,37,10,0
7/13/2020,Inyo County,10,1,0,0,0
7/13/2020,Kern County,28,28,15,15,0
7/13/2020,Kings County,43,43,0,0,0
7/13/2020,Lake County,0,0,0,0,0
7/13/2020,Lassen County,9,9,0,0,0
7/13/2020,Los Angeles County,4320,3474,651,651,0
7/13/2020,Madera County ,17,17,0,0,0
7/13/2020,Marin County ,197,122,44,7,0
7/13/2020,Mariposa County,44,7,0,0,0
7/13/2020,Mendocino County,71,54,0,0,0
7/13/2020,Merced County,112,48,0,0,0
7/13/2020,Modoc County,2,1,0,0,0
7/13/2020,Mono County,5,0,0,0,0
7/13/2020,Monterey County,105,102,108,15,8
7/13/2020,Napa County ,101,70,18,12,0
7/13/2020,Nevada County ,70,10,0,0,0
7/13/2020,Orange County,666,532,78,78,0
7/13/2020,Placer County,74,47,12,12,0
7/13/2020,Plumas County,6,6,0,0,0
7/13/2020,Riverside County,351,351,15,15,0
7/13/2020,Sacramento County,525,492,63,63,0
7/13/2020,San Benito County,97,83,3,3,0
7/13/2020,San Bernardino��Co,50,37,20,0,20
7/13/2020,San Diego County,1606,229,44,44,0
7/13/2020,San Francisco,2407,1888,91,91,0
7/13/2020,San Joaquin County,73,65,8,8,0
7/13/2020,San Luis Obispo County,155,0,14,14,0
7/13/2020,San Mateo County,163,163,0,0,0
7/13/2020,Santa Barbara County,136,113,0,0,0
7/13/2020,Santa Clara County,674,456,105,81,0
7/13/2020,Santa Cruz County,149,132,35,0,12
7/13/2020,Shasta County,97,97,0,0,0
7/13/2020,Sierra County,0,0,0,0,0
7/13/2020,Siskiyou County,3,3,6,6,0
7/13/2020,Solano County,201,136,0,0,0
7/13/2020,Sonoma County,170,139,24,24,0
7/13/2020,Stanislaus County,129,103,0,0,0
7/13/2020,Sutter County,21,21,5,5,0
7/13/2020,Tehama County,0,0,5,5,0
7/13/2020,Trinity County,10,0,0,0,0
7/13/2020,Tulare County,113,65,0,0,0
7/13/2020,Tuolumne County,50,34,0,0,0
7/13/2020,Ventura County,235,123,0,0,0
7/13/2020,Yolo County,207,112,0,0,0
7/13/2020,Yuba County,12,9,5,5,0
7/13/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/13/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/14/2020,Alameda County,652,509,91,91,0
7/14/2020,Alpine County,0,0,0,0,0
7/14/2020,Amador County,0,0,0,0,0
7/14/2020,Butte County,131,131,0,0,0
7/14/2020,Calaveras County,31,20,0,0,0
7/14/2020,Colusa County,0,0,0,0,0
7/14/2020,Contra Costa County,566,448,0,0,0
7/14/2020,Del Norte County,28,28,0,0,0
7/14/2020,El Dorado County,46,38,0,0,0
7/14/2020,Fresno County,305,250,28,28,0
7/14/2020,Glenn County,0,0,0,0,0
7/14/2020,Humboldt County,74,52,15,7,0
7/14/2020,Imperial County,126,121,37,10,0
7/14/2020,Inyo County,10,1,0,0,0
7/14/2020,Kern County,24,24,15,15,0
7/14/2020,Kings County,43,43,0,0,0
7/14/2020,Lake County,0,0,0,0,0
7/14/2020,Lassen County,9,9,0,0,0
7/14/2020,Los Angeles County,4345,3503,651,651,0
7/14/2020,Madera County ,17,17,0,0,0
7/14/2020,Marin County ,197,122,44,7,0
7/14/2020,Mariposa County,44,5,0,0,0
7/14/2020,Mendocino County,71,54,0,0,0
7/14/2020,Merced County,112,48,0,0,0
7/14/2020,Modoc County,2,1,0,0,0
7/14/2020,Mono County,5,0,0,0,0
7/14/2020,Monterey County,105,102,108,15,8
7/14/2020,Napa County ,101,71,18,12,0
7/14/2020,Nevada County ,70,10,0,0,0
7/14/2020,Orange County,666,549,78,78,0
7/14/2020,Placer County,74,48,12,12,0
7/14/2020,Plumas County,6,6,0,0,0
7/14/2020,Riverside County,350,350,15,15,0
7/14/2020,Sacramento County,525,492,63,63,0
7/14/2020,San Benito County,23,23,3,3,0
7/14/2020,San Bernardino��Co,50,37,20,0,20
7/14/2020,San Diego County,1606,228,44,44,0
7/14/2020,San Francisco,2407,1885,91,91,0
7/14/2020,San Joaquin County,73,65,8,8,0
7/14/2020,San Luis Obispo County,155,0,14,14,0
7/14/2020,San Mateo County,163,163,0,0,0
7/14/2020,Santa Barbara County,137,119,0,0,0
7/14/2020,Santa Clara County,674,456,105,81,0
7/14/2020,Santa Cruz County,149,131,35,0,12
7/14/2020,Shasta County,97,97,0,0,0
7/14/2020,Sierra County,0,0,0,0,0
7/14/2020,Siskiyou County,3,3,6,6,0
7/14/2020,Solano County,201,136,0,0,0
7/14/2020,Sonoma County,170,139,24,24,0
7/14/2020,Stanislaus County,130,103,0,0,0
7/14/2020,Sutter County,21,21,5,5,0
7/14/2020,Tehama County,0,0,5,5,0
7/14/2020,Trinity County,10,0,0,0,0
7/14/2020,Tulare County,113,67,0,0,0
7/14/2020,Tuolumne County,50,34,0,0,0
7/14/2020,Ventura County,235,123,0,0,0
7/14/2020,Yolo County,167,115,0,0,0
7/14/2020,Yuba County,12,9,5,5,0
7/14/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/14/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/15/2020,Alameda County,652,502,91,91,0
7/15/2020,Alpine County,0,0,0,0,0
7/15/2020,Amador County,0,0,0,0,0
7/15/2020,Butte County,131,131,0,0,0
7/15/2020,Calaveras County,31,20,0,0,0
7/15/2020,Colusa County,0,0,0,0,0
7/15/2020,Contra Costa County,566,453,0,0,0
7/15/2020,Del Norte County,28,28,0,0,0
7/15/2020,El Dorado County,46,38,0,0,0
7/15/2020,Fresno County,305,250,28,28,0
7/15/2020,Glenn County,0,0,0,0,0
7/15/2020,Humboldt County,74,52,15,7,0
7/15/2020,Imperial County,126,122,37,10,0
7/15/2020,Inyo County,10,1,0,0,0
7/15/2020,Kern County,25,25,15,15,0
7/15/2020,Kings County,43,43,0,0,0
7/15/2020,Lake County,0,0,0,0,0
7/15/2020,Lassen County,9,9,0,0,0
7/15/2020,Los Angeles County,4345,3497,651,651,0
7/15/2020,Madera County ,17,17,0,0,0
7/15/2020,Marin County ,197,122,44,7,0
7/15/2020,Mariposa County,44,5,0,0,0
7/15/2020,Mendocino County,92,48,0,0,0
7/15/2020,Merced County,112,48,0,0,0
7/15/2020,Modoc County,2,1,0,0,0
7/15/2020,Mono County,5,0,0,0,0
7/15/2020,Monterey County,105,102,108,15,8
7/15/2020,Napa County ,101,71,18,12,0
7/15/2020,Nevada County ,70,10,0,0,0
7/15/2020,Orange County,666,552,78,78,0
7/15/2020,Placer County,74,48,12,12,0
7/15/2020,Plumas County,6,6,0,0,0
7/15/2020,Riverside County,338,338,15,15,0
7/15/2020,Sacramento County,525,492,63,63,0
7/15/2020,San Benito County,20,20,3,3,0
7/15/2020,San Bernardino��Co,50,37,20,0,20
7/15/2020,San Diego County,1606,233,44,44,0
7/15/2020,San Francisco,2407,1877,91,91,0
7/15/2020,San Joaquin County,73,64,8,8,0
7/15/2020,San Luis Obispo County,155,0,14,14,0
7/15/2020,San Mateo County,163,163,0,0,0
7/15/2020,Santa Barbara County,137,114,0,0,0
7/15/2020,Santa Clara County,674,456,105,81,0
7/15/2020,Santa Cruz County,149,131,35,0,12
7/15/2020,Shasta County,97,97,0,0,0
7/15/2020,Sierra County,0,0,0,0,0
7/15/2020,Siskiyou County,4,4,6,6,0
7/15/2020,Solano County,201,135,0,0,0
7/15/2020,Sonoma County,170,139,24,24,0
7/15/2020,Stanislaus County,130,108,0,0,0
7/15/2020,Sutter County,21,21,5,5,0
7/15/2020,Tehama County,0,0,5,5,0
7/15/2020,Trinity County,10,0,0,0,0
7/15/2020,Tulare County,113,70,0,0,0
7/15/2020,Tuolumne County,50,34,0,0,0
7/15/2020,Ventura County,331,130,0,0,0
7/15/2020,Yolo County,167,114,0,0,0
7/15/2020,Yuba County,12,9,5,5,0
7/15/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/15/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/16/2020,Alameda County,652,510,91,91,0
7/16/2020,Alpine County,0,0,0,0,0
7/16/2020,Amador County,0,0,0,0,0
7/16/2020,Butte County,127,127,0,0,0
7/16/2020,Calaveras County,31,19,0,0,0
7/16/2020,Colusa County,0,0,0,0,0
7/16/2020,Contra Costa County,566,457,0,0,0
7/16/2020,Del Norte County,28,28,0,0,0
7/16/2020,El Dorado County,46,38,0,0,0
7/16/2020,Fresno County,305,250,28,28,0
7/16/2020,Glenn County,0,0,0,0,0
7/16/2020,Humboldt County,74,52,15,7,0
7/16/2020,Imperial County,126,122,37,10,0
7/16/2020,Inyo County,10,1,0,0,0
7/16/2020,Kern County,24,24,15,15,0
7/16/2020,Kings County,44,43,0,0,0
7/16/2020,Lake County,0,0,0,0,0
7/16/2020,Lassen County,9,9,0,0,0
7/16/2020,Los Angeles County,4355,3527,651,651,0
7/16/2020,Madera County ,17,17,0,0,0
7/16/2020,Marin County ,177,126,44,7,0
7/16/2020,Mariposa County,44,8,0,0,0
7/16/2020,Mendocino County,92,48,0,0,0
7/16/2020,Merced County,112,35,0,0,0
7/16/2020,Modoc County,2,1,0,0,0
7/16/2020,Mono County,5,0,0,0,0
7/16/2020,Monterey County,105,102,108,15,8
7/16/2020,Napa County ,74,71,18,12,0
7/16/2020,Nevada County ,70,10,0,0,0
7/16/2020,Orange County,666,554,78,78,0
7/16/2020,Placer County,74,49,12,12,0
7/16/2020,Plumas County,4,4,0,0,0
7/16/2020,Riverside County,336,336,15,15,0
7/16/2020,Sacramento County,525,492,63,63,0
7/16/2020,San Benito County,20,20,3,3,0
7/16/2020,San Bernardino��Co,50,37,20,0,20
7/16/2020,San Diego County,1606,233,44,44,0
7/16/2020,San Francisco,2407,1883,91,91,0
7/16/2020,San Joaquin County,73,64,8,8,0
7/16/2020,San Luis Obispo County,155,0,14,14,0
7/16/2020,San Mateo County,165,165,0,0,0
7/16/2020,Santa Barbara County,136,114,0,0,0
7/16/2020,Santa Clara County,674,456,105,81,0
7/16/2020,Santa Cruz County,149,130,35,0,12
7/16/2020,Shasta County,97,97,0,0,0
7/16/2020,Sierra County,0,0,0,0,0
7/16/2020,Siskiyou County,4,4,6,6,0
7/16/2020,Solano County,201,136,0,0,0
7/16/2020,Sonoma County,28,27,24,24,0
7/16/2020,Stanislaus County,131,108,0,0,0
7/16/2020,Sutter County,21,21,5,5,0
7/16/2020,Tehama County,0,0,5,5,0
7/16/2020,Trinity County,10,0,0,0,0
7/16/2020,Tulare County,113,70,0,0,0
7/16/2020,Tuolumne County,50,34,0,0,0
7/16/2020,Ventura County,331,130,0,0,0
7/16/2020,Yolo County,167,112,0,0,0
7/16/2020,Yuba County,6,6,5,5,0
7/16/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/16/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/17/2020,Alameda County,652,510,91,91,0
7/17/2020,Alpine County,0,0,0,0,0
7/17/2020,Amador County,0,0,0,0,0
7/17/2020,Butte County,127,127,0,0,0
7/17/2020,Calaveras County,31,19,0,0,0
7/17/2020,Colusa County,0,0,0,0,0
7/17/2020,Contra Costa County,566,462,0,0,0
7/17/2020,Del Norte County,28,28,0,0,0
7/17/2020,El Dorado County,46,38,0,0,0
7/17/2020,Fresno County,305,250,28,28,0
7/17/2020,Glenn County,0,0,0,0,0
7/17/2020,Humboldt County,74,52,15,7,0
7/17/2020,Imperial County,126,121,37,10,0
7/17/2020,Inyo County,10,1,0,0,0
7/17/2020,Kern County,24,24,15,15,0
7/17/2020,Kings County,44,43,0,0,0
7/17/2020,Lake County,0,0,0,0,0
7/17/2020,Lassen County,9,9,0,0,0
7/17/2020,Los Angeles County,4355,3555,651,651,0
7/17/2020,Madera County ,17,17,0,0,0
7/17/2020,Marin County ,177,123,44,7,0
7/17/2020,Mariposa County,44,8,0,0,0
7/17/2020,Mendocino County,92,48,0,0,0
7/17/2020,Merced County,112,35,0,0,0
7/17/2020,Modoc County,2,1,0,0,0
7/17/2020,Mono County,5,0,0,0,0
7/17/2020,Monterey County,105,102,108,15,8
7/17/2020,Napa County ,74,71,18,12,0
7/17/2020,Nevada County ,70,10,0,0,0
7/17/2020,Orange County,666,551,78,78,0
7/17/2020,Placer County,74,49,12,12,0
7/17/2020,Plumas County,4,4,0,0,0
7/17/2020,Riverside County,334,334,15,15,0
7/17/2020,Sacramento County,525,492,63,63,0
7/17/2020,San Benito County,21,21,3,3,0
7/17/2020,San Bernardino��Co,50,37,20,0,20
7/17/2020,San Diego County,1606,233,44,44,0
7/17/2020,San Francisco,2407,1895,91,91,0
7/17/2020,San Joaquin County,73,64,8,8,0
7/17/2020,San Luis Obispo County,155,0,14,14,0
7/17/2020,San Mateo County,164,164,0,0,0
7/17/2020,Santa Barbara County,127,114,0,0,0
7/17/2020,Santa Clara County,674,456,105,81,0
7/17/2020,Santa Cruz County,149,129,35,0,12
7/17/2020,Shasta County,97,97,0,0,0
7/17/2020,Sierra County,0,0,0,0,0
7/17/2020,Siskiyou County,4,4,6,6,0
7/17/2020,Solano County,205,136,0,0,0
7/17/2020,Sonoma County,28,27,24,24,0
7/17/2020,Stanislaus County,131,108,0,0,0
7/17/2020,Sutter County,21,21,5,5,0
7/17/2020,Tehama County,0,0,5,5,0
7/17/2020,Trinity County,10,0,0,0,0
7/17/2020,Tulare County,113,71,0,0,0
7/17/2020,Tuolumne County,50,34,0,0,0
7/17/2020,Ventura County,331,130,0,0,0
7/17/2020,Yolo County,167,108,0,0,0
7/17/2020,Yuba County,6,6,5,5,0
7/17/2020,Wilton Rancheria Tribe,0,0,10,10,0
7/17/2020,Bishop Paiute Tribal Council,0,0,5,5,0
7/20/2020,Alameda County,652,508,91,91,0
7/20/2020,Alpine County,0,0,0,0,0
7/20/2020,Amador County,0,0,0,0,0
7/20/2020,Butte County,127,127,0,0,0
7/20/2020,Calaveras County,31,19,0,0,0
7/20/2020,Colusa County,0,0,0,0,0
7/20/2020,Contra Costa County,566,457,0,0,0
7/20/2020,Del Norte County,28,28,0,0,0
7/20/2020,El Dorado County,46,38,0,0,0
7/20/2020,Fresno County,305,250,28,28,0
7/20/2020,Glenn County,0,0,0,0,0
7/20/2020,Humboldt County,74,52,15,7,0
7/20/2020,Imperial County,126,121,37,10,0
7/20/2020,Inyo County,10,1,0,0,0
7/20/2020,Kern County,22,22,15,15,0
7/20/2020,Kings County,44,44,0,0,0
7/20/2020,Lake County,0,0,0,0,0
7/20/2020,Lassen County,9,9,0,0,0
7/20/2020,Los Angeles County,4355,3596,651,651,0
7/20/2020,Madera County ,17,17,0,0,0
7/20/2020,Marin County ,177,123,44,7,0
7/20/2020,Mariposa County,44,7,0,0,0
7/20/2020,Mendocino County,92,48,0,0,0
7/20/2020,Merced County,112,35,0,0,0
7/20/2020,Modoc County,2,1,0,0,0
7/20/2020,Mono County,5,0,0,0,0
7/20/2020,Monterey County,105,102,108,15,8
7/20/2020,Napa County ,74,71,18,12,0
